Saison,Équipe,Nom,Valeur marchande,Valeur marchande (euros)
2022/2023,real-valladolid,Roberto Arroyo,300 K €,
2022/2023,fc-elche,Edgar Badia,"3,00 mio. €",
2022/2023,fc-elche,Axel Werner,800 K €,
2022/2023,fc-elche,Juanpe Navarro,-,
2022/2023,fc-elche,Jesús López,-,
2022/2023,fc-elche,Luismi Quirant,-,
2022/2023,fc-elche,Lisandro Magallán,"1,80 mio. €",
2022/2023,fc-elche,Enzo Roco,"1,50 mio. €",
2022/2023,fc-elche,Diego González,"1,50 mio. €",
2022/2023,fc-elche,Pedro Bigas,"1,00 mio. €",
2022/2023,fc-elche,John Donald,"1,00 mio. €",
2022/2023,fc-elche,Federico Fernández,700 K €,
2022/2023,fc-elche,Gonzalo Verdú,700 K €,
2022/2023,fc-elche,Javi Pamies,-,
2022/2023,fc-elche,Manuel Cocca,-,
2022/2023,fc-elche,Johan Mojica,"3,00 mio. €",
2022/2023,fc-elche,Lautaro Blanco,"2,80 mio. €",
2022/2023,fc-elche,Carlos Clerc,"1,50 mio. €",
2022/2023,fc-elche,José Ángel Carmona,"4,00 mio. €",
2022/2023,fc-elche,Pol Lirola,"2,00 mio. €",
2022/2023,fc-elche,Helibelton Palacios,"1,20 mio. €",
2022/2023,fc-elche,Carles Marco,-,
2022/2023,fc-elche,Gerard Gumbau,"3,50 mio. €",
2022/2023,fc-elche,Omar Mascarell,"3,00 mio. €",
2022/2023,fc-elche,Raúl Guti,"2,50 mio. €",
2022/2023,fc-elche,Domingos Quina,"1,80 mio. €",
2022/2023,fc-elche,Pape Cheikh,900 K €,
2022/2023,fc-elche,Branislav Knezevic,-,
2022/2023,fc-elche,Alejandro Alfaro,-,
2022/2023,fc-elche,Rodrigo Mendoza,-,
2022/2023,fc-elche,Nicolás Fernández Mercau,"2,00 mio. €",
2022/2023,fc-elche,Randy Nteka,"1,80 mio. €",
2022/2023,fc-elche,Javier Pastore,500 K €,
2022/2023,fc-elche,Pere Milla,"3,00 mio. €",
2022/2023,fc-elche,Tete Morente,"2,50 mio. €",
2022/2023,fc-elche,Fidel,"1,00 mio. €",
2022/2023,fc-elche,Álex Collado,"3,00 mio. €",
2022/2023,fc-elche,Josan,"1,00 mio. €",
2022/2023,fc-elche,Lucas Boyé,"10,00 mio. €",
2022/2023,fc-elche,Ezequiel Ponce,"2,50 mio. €",
2022/2023,fc-elche,Roger Martí,"2,00 mio. €",
2022/2023,fc-cadiz,Conan Ledesma,"8,00 mio. €",
2022/2023,fc-cadiz,David Gil,700 K €,
2022/2023,fc-cadiz,Victor Aznar,50 K €,
2022/2023,fc-cadiz,Nando Almodóvar,50 K €,
2022/2023,fc-cadiz,Fali,"2,50 mio. €",
2022/2023,fc-cadiz,Víctor Chust,"2,50 mio. €",
2022/2023,fc-cadiz,Jorge Meré,"1,20 mio. €",
2022/2023,fc-cadiz,Luis Hernández,"1,00 mio. €",
2022/2023,fc-cadiz,Momo Mbaye,700 K €,
2022/2023,fc-cadiz,Juan Cala,600 K €,
2022/2023,fc-cadiz,Carlos García,200 K €,
2022/2023,fc-cadiz,Lautaro Spatz,150 K €,
2022/2023,fc-cadiz,Alfonso Espino,"3,50 mio. €",
2022/2023,fc-cadiz,Santiago Arzamendia,"1,20 mio. €",
2022/2023,fc-cadiz,Joseba Zaldua,"2,50 mio. €",
2022/2023,fc-cadiz,Iza Carcelén,"1,50 mio. €",
2022/2023,fc-cadiz,Raúl Parra,300 K €,
2022/2023,fc-cadiz,Kikín,50 K €,
2022/2023,fc-cadiz,Antonio Blanco,"2,50 mio. €",
2022/2023,fc-cadiz,Tomás Alarcón,"1,50 mio. €",
2022/2023,fc-cadiz,José Mari,400 K €,
2022/2023,fc-cadiz,Jon Ander Garrido,300 K €,
2022/2023,fc-cadiz,Álex Fernández,"4,00 mio. €",
2022/2023,fc-cadiz,Rubén Alcaraz,"2,00 mio. €",
2022/2023,fc-cadiz,Gonzalo Escalante,"2,00 mio. €",
2022/2023,fc-cadiz,Fede San Emeterio,"2,00 mio. €",
2022/2023,fc-cadiz,Youba Diarra,900 K €,
2022/2023,fc-cadiz,Álvaro Bastida,600 K €,
2022/2023,fc-cadiz,Curro Muñoz,50 K €,
2022/2023,fc-cadiz,Moussa Diakité,50 K €,
2022/2023,fc-cadiz,Brian Ocampo,"2,00 mio. €",
2022/2023,fc-cadiz,Awer Mabil,"1,20 mio. €",
2022/2023,fc-cadiz,Alberto Perea,"1,00 mio. €",
2022/2023,fc-cadiz,José Antonio de la Rosa,300 K €,
2022/2023,fc-cadiz,Théo Bongonda,"4,00 mio. €",
2022/2023,fc-cadiz,Iván Alejo,"1,20 mio. €",
2022/2023,fc-cadiz,Mamady Diarra,300 K €,
2022/2023,fc-cadiz,Choco Lozano,"2,50 mio. €",
2022/2023,fc-cadiz,Rubén Sobrino,"2,00 mio. €",
2022/2023,fc-cadiz,Roger Martí,"2,00 mio. €",
2022/2023,fc-cadiz,Sergi Guardiola,"2,00 mio. €",
2022/2023,fc-cadiz,Chris Ramos,"1,50 mio. €",
2022/2023,fc-cadiz,Álvaro Negredo,"1,00 mio. €",
2022/2023,fc-cadiz,Lucas Pérez,800 K €,
2022/2023,fc-cadiz,Álvaro Giménez,600 K €,
2022/2023,fc-cadiz,Francisco Mwepu,150 K €,
2022/2023,fc-cadiz,Etta Eyong,50 K €,
2023/2024,real-madrid,Thibaut Courtois,"28,00 mio. €",
2023/2024,real-madrid,Andriy Lunin,"25,00 mio. €",
2023/2024,real-madrid,Kepa Arrizabalaga,"12,00 mio. €",
2023/2024,real-madrid,Lucas Cañizares,400 K €,
2023/2024,real-madrid,Mario de Luis,400 K €,
2023/2024,real-madrid,Diego Piñeiro,50 K €,
2023/2024,real-madrid,Fran González,-,
2023/2024,real-madrid,Éder Militão,"60,00 mio. €",
2023/2024,real-madrid,Antonio Rüdiger,"25,00 mio. €",
2023/2024,real-madrid,David Alaba,"20,00 mio. €",
2023/2024,real-madrid,Nacho Fernández,"3,00 mio. €",
2023/2024,real-madrid,Jesús Vallejo,"1,00 mio. €",
2023/2024,real-madrid,Raúl Asencio,300 K €,
2023/2024,real-madrid,Álvaro Carrillo,300 K €,
2023/2024,real-madrid,Edgar Pujol,250 K €,
2023/2024,real-madrid,Jacobo Ramón,100 K €,
2023/2024,real-madrid,Ferland Mendy,"22,00 mio. €",
2023/2024,real-madrid,Fran García,"15,00 mio. €",
2023/2024,real-madrid,Youssef Enríquez,-,
2023/2024,real-madrid,Daniel Carvajal,"12,00 mio. €",
2023/2024,real-madrid,Lucas Vázquez,"4,00 mio. €",
2023/2024,real-madrid,Vinícius Tobias,"3,00 mio. €",
2023/2024,real-madrid,Álvaro Odriozola,"2,50 mio. €",
2023/2024,real-madrid,Lorenzo Aguado,100 K €,
2023/2024,real-madrid,Aurélien Tchouaméni,"100,00 mio. €",
2023/2024,real-madrid,Mario Martín,300 K €,
2023/2024,real-madrid,Federico Valverde,"120,00 mio. €",
2023/2024,real-madrid,Eduardo Camavinga,"100,00 mio. €",
2023/2024,real-madrid,Toni Kroos,"10,00 mio. €",
2023/2024,real-madrid,Luka Modric,"6,00 mio. €",
2023/2024,real-madrid,Dani Ceballos,"6,00 mio. €",
2023/2024,real-madrid,Théo Zidane,300 K €,
2023/2024,real-madrid,Jude Bellingham,"180,00 mio. €",
2023/2024,real-madrid,Nico Paz,"10,00 mio. €",
2023/2024,real-madrid,Vinicius Junior,"180,00 mio. €",
2023/2024,real-madrid,Rodrygo,"110,00 mio. €",
2023/2024,real-madrid,Brahim Díaz,"40,00 mio. €",
2023/2024,real-madrid,Arda Güler,"30,00 mio. €",
2023/2024,real-madrid,Kylian Mbappé,"180,00 mio. €",
2023/2024,real-madrid,Endrick,"60,00 mio. €",
2023/2024,real-madrid,Joselu,"5,00 mio. €",
2023/2024,real-madrid,Álvaro Rodríguez,"3,50 mio. €",
2023/2024,real-madrid,Gonzalo García,"1,00 mio. €",
2023/2024,fc-barcelona,Marc-André ter Stegen,"28,00 mio. €",
2023/2024,fc-barcelona,Iñaki Peña,"8,00 mio. €",
2023/2024,fc-barcelona,Ander Astralaga,"1,00 mio. €",
2023/2024,fc-barcelona,Diego Kochen,100 K €,
2023/2024,fc-barcelona,Áron Yaakobishvili,-,
2023/2024,fc-barcelona,Ronald Araujo,"70,00 mio. €",
2023/2024,fc-barcelona,Andreas Christensen,"40,00 mio. €",
2023/2024,fc-barcelona,Pau Cubarsí,"30,00 mio. €",
2023/2024,fc-barcelona,Eric García,"20,00 mio. €",
2023/2024,fc-barcelona,Mikayil Faye,"10,00 mio. €",
2023/2024,fc-barcelona,Iñigo Martínez,"5,00 mio. €",
2023/2024,fc-barcelona,Alejandro Balde,"40,00 mio. €",
2023/2024,fc-barcelona,Marcos Alonso,"2,00 mio. €",
2023/2024,fc-barcelona,Jules Koundé,"45,00 mio. €",
2023/2024,fc-barcelona,João Cancelo,"25,00 mio. €",
2023/2024,fc-barcelona,Héctor Fort,"10,00 mio. €",
2023/2024,fc-barcelona,Marc Casadó,"2,50 mio. €",
2023/2024,fc-barcelona,Oriol Romeu,"2,00 mio. €",
2023/2024,fc-barcelona,Pau Prim,500 K €,
2023/2024,fc-barcelona,Gavi,"90,00 mio. €",
2023/2024,fc-barcelona,Pedri,"80,00 mio. €",
2023/2024,fc-barcelona,Frenkie de Jong,"70,00 mio. €",
2023/2024,fc-barcelona,İlkay Gündoğan,"15,00 mio. €",
2023/2024,fc-barcelona,Sergi Roberto,"2,50 mio. €",
2023/2024,fc-barcelona,Unai Hernández,800 K €,
2023/2024,fc-barcelona,Aleix Garrido,500 K €,
2023/2024,fc-barcelona,Fermín López,"30,00 mio. €",
2023/2024,fc-barcelona,Raphinha,"50,00 mio. €",
2023/2024,fc-barcelona,Ansu Fati,"25,00 mio. €",
2023/2024,fc-barcelona,Abde Ezzalzouli,"9,00 mio. €",
2023/2024,fc-barcelona,Ángel Alarcón,300 K €,
2023/2024,fc-barcelona,Lamine Yamal,"90,00 mio. €",
2023/2024,fc-barcelona,Ferran Torres,"30,00 mio. €",
2023/2024,fc-barcelona,João Félix,"30,00 mio. €",
2023/2024,fc-barcelona,Vitor Roque,"30,00 mio. €",
2023/2024,fc-barcelona,Robert Lewandowski,"15,00 mio. €",
2023/2024,fc-barcelona,Marc Guiu,"7,50 mio. €",
2023/2024,fc-barcelona,Pau Víctor,"1,50 mio. €",
2023/2024,real-sociedad-san-sebastian,Álex Remiro,"25,00 mio. €",
2023/2024,real-sociedad-san-sebastian,Gaizka Ayesa,300 K €,
2023/2024,real-sociedad-san-sebastian,Unai Marrero,300 K €,
2023/2024,real-sociedad-san-sebastian,Aitor Fraga,200 K €,
2023/2024,real-sociedad-san-sebastian,Robin Le Normand,"40,00 mio. €",
2023/2024,real-sociedad-san-sebastian,Igor Zubeldia,"22,00 mio. €",
2023/2024,real-sociedad-san-sebastian,Jon Pacheco,"15,00 mio. €",
2023/2024,real-sociedad-san-sebastian,Aritz Elustondo,"5,00 mio. €",
2023/2024,real-sociedad-san-sebastian,Jon Martín,"2,00 mio. €",
2023/2024,real-sociedad-san-sebastian,Kieran Tierney,"12,00 mio. €",
2023/2024,real-sociedad-san-sebastian,Aihen Muñoz,"8,00 mio. €",
2023/2024,real-sociedad-san-sebastian,Javi Galán,"7,00 mio. €",
2023/2024,real-sociedad-san-sebastian,Diego Rico,"1,50 mio. €",
2023/2024,real-sociedad-san-sebastian,Hamari Traoré,"6,00 mio. €",
2023/2024,real-sociedad-san-sebastian,Jon Aramburu,"2,50 mio. €",
2023/2024,real-sociedad-san-sebastian,Álvaro Odriozola,"2,50 mio. €",
2023/2024,real-sociedad-san-sebastian,Iñaki Rupérez,150 K €,
2023/2024,real-sociedad-san-sebastian,Martín Zubimendi,"50,00 mio. €",
2023/2024,real-sociedad-san-sebastian,Urko González de Zárate,"1,20 mio. €",
2023/2024,real-sociedad-san-sebastian,Mikel Merino,"50,00 mio. €",
2023/2024,real-sociedad-san-sebastian,Beñat Turrientes,"20,00 mio. €",
2023/2024,real-sociedad-san-sebastian,Jon Ander Olasagasti,"1,20 mio. €",
2023/2024,real-sociedad-san-sebastian,Brais Méndez,"40,00 mio. €",
2023/2024,real-sociedad-san-sebastian,Arsen Zakharyan,"18,00 mio. €",
2023/2024,real-sociedad-san-sebastian,Robert Navarro,"6,00 mio. €",
2023/2024,real-sociedad-san-sebastian,Pablo Marín,"1,50 mio. €",
2023/2024,real-sociedad-san-sebastian,Jon Magunazelaia,"1,00 mio. €",
2023/2024,real-sociedad-san-sebastian,Ander Barrenetxea,"20,00 mio. €",
2023/2024,real-sociedad-san-sebastian,Sheraldo Becker,"10,00 mio. €",
2023/2024,real-sociedad-san-sebastian,Martín Merquelanz,600 K €,
2023/2024,real-sociedad-san-sebastian,Takefusa Kubo,"50,00 mio. €",
2023/2024,real-sociedad-san-sebastian,Mohamed-Ali Cho,"10,00 mio. €",
2023/2024,real-sociedad-san-sebastian,Álex Sola,"4,00 mio. €",
2023/2024,real-sociedad-san-sebastian,Alberto Dadie,250 K €,
2023/2024,real-sociedad-san-sebastian,Mikel Oyarzabal,"45,00 mio. €",
2023/2024,real-sociedad-san-sebastian,Umar Sadiq,"10,00 mio. €",
2023/2024,real-sociedad-san-sebastian,André Silva,"6,00 mio. €",
2023/2024,real-sociedad-san-sebastian,Jon Karrikaburu,"2,50 mio. €",
2023/2024,real-sociedad-san-sebastian,Carlos Fernández,"1,50 mio. €",
2023/2024,real-sociedad-san-sebastian,Bryan Fiabema,300 K €,
2023/2024,atletico-madrid,Jan Oblak,"28,00 mio. €",
2023/2024,atletico-madrid,Ivo Grbic,"3,50 mio. €",
2023/2024,atletico-madrid,Horațiu Moldovan,"2,50 mio. €",
2023/2024,atletico-madrid,Antonio Gomis,150 K €,
2023/2024,atletico-madrid,Sergio Mestre,50 K €,
2023/2024,atletico-madrid,Mario Hermoso,"25,00 mio. €",
2023/2024,atletico-madrid,José María Giménez,"22,00 mio. €",
2023/2024,atletico-madrid,Çağlar Söyüncü,"10,00 mio. €",
2023/2024,atletico-madrid,Axel Witsel,"3,50 mio. €",
2023/2024,atletico-madrid,Stefan Savic,"2,50 mio. €",
2023/2024,atletico-madrid,César Azpilicueta,"2,00 mio. €",
2023/2024,atletico-madrid,Gabriel Paulista,"2,00 mio. €",
2023/2024,atletico-madrid,Marco Moreno,400 K €,
2023/2024,atletico-madrid,Ilias Kostis,300 K €,
2023/2024,atletico-madrid,Reinildo Mandava,"9,00 mio. €",
2023/2024,atletico-madrid,Javi Galán,"7,00 mio. €",
2023/2024,atletico-madrid,Nahuel Molina,"28,00 mio. €",
2023/2024,atletico-madrid,Javier Boñar,500 K €,
2023/2024,atletico-madrid,Arthur Vermeeren,"25,00 mio. €",
2023/2024,atletico-madrid,Rodrigo De Paul,"30,00 mio. €",
2023/2024,atletico-madrid,Pablo Barrios,"25,00 mio. €",
2023/2024,atletico-madrid,Koke,"12,00 mio. €",
2023/2024,atletico-madrid,Saúl Ñíguez,"7,50 mio. €",
2023/2024,atletico-madrid,Aitor Gismera,250 K €,
2023/2024,atletico-madrid,Sergio Guerrero,200 K €,
2023/2024,atletico-madrid,Marcos Llorente,"30,00 mio. €",
2023/2024,atletico-madrid,Thomas Lemar,"10,00 mio. €",
2023/2024,atletico-madrid,Samuel Lino,"30,00 mio. €",
2023/2024,atletico-madrid,Rodrigo Riquelme,"25,00 mio. €",
2023/2024,atletico-madrid,Yannick Carrasco,"14,00 mio. €",
2023/2024,atletico-madrid,Marcos Paulo,"2,00 mio. €",
2023/2024,atletico-madrid,Salim El Jebari,"1,00 mio. €",
2023/2024,atletico-madrid,Vitolo,100 K €,
2023/2024,atletico-madrid,Rayane Belaid,-,
2023/2024,atletico-madrid,Ángel Correa,"18,00 mio. €",
2023/2024,atletico-madrid,Álex Calatrava,200 K €,
2023/2024,atletico-madrid,João Félix,"30,00 mio. €",
2023/2024,atletico-madrid,Antoine Griezmann,"25,00 mio. €",
2023/2024,atletico-madrid,Álvaro Morata,"16,00 mio. €",
2023/2024,atletico-madrid,Memphis Depay,"10,00 mio. €",
2023/2024,atletico-madrid,Adrián Niño,500 K €,
2023/2024,atletico-madrid,Abde Raihani,300 K €,
2023/2024,fc-girona,Paulo Gazzaniga,"4,00 mio. €",
2023/2024,fc-girona,Toni Fuidias,300 K €,
2023/2024,fc-girona,Juan Carlos,200 K €,
